IDOS5,IDOS30,IDOS60,IDOS100,KNN5,KNN30,KNN60,KNN100,LIC5,LIC30,LIC60,LIC100,LOF5,LOF30,LOF60,LOF100,LOOP5,LOOP30,LOOP60,LOOP100,SOD5,SOD30,SOD60,SOD100
1.463342811,1.110182946,0.887433377,0.998316351,7,8.124038405,9,9.539392014,13.7649047,15.71482764,17.12287169,18.12624727,0.999631545,1.002152895,0.991867724,0.983937189,0.114934656,0,0,0,0.096898424,0.089022614,0.114124903,0.107970858
0.960776435,1.034467992,0.932095857,0.906144676,6.92820323,8.366600265,9.273618495,10.09950494,13.36553119,16.00372533,17.56843746,18.98051294,1.026319115,0.993696611,0.995841448,1.000384702,0.357750543,0.020611957,0,0,0.1147933,0.123375402,0.107945546,0.109295406
1.761714006,0.973507987,0.974802068,0.936304127,7.874007874,9.219544457,9.949874371,10.67707825,15.36672275,17.7068462,19.00139178,20.22742337,1.078880241,1.038200948,1.03591735,1.029430579,0.269910194,0.181389626,0.179961676,0.182538711,0.116909452,0.105655957,0.113081108,0.118144841
1.485224846,0.920532763,0.973739284,0.955960903,6.633249581,8.306623863,8.888194417,9.486832981,12.95010791,15.76545785,16.88465936,17.96632226,1.012941091,0.994799611,0.99192591,0.989143086,0.163477951,0,0,0,0.108059303,0.121167915,0.119898722,0.129131871
0.521779361,0.687341446,0.822469588,0.92127677,7.615773106,10.19803903,11.40175425,12.20655562,14.32027447,19.18774271,21.30816527,22.86307868,0.988533846,1.061072285,1.075229447,1.07059959,0,0.169484967,0.277351019,0.264584121,0.11514445,0.109391173,0.11998201,0.140054752
0.471730267,1.080403212,1.481541532,1.37241297,7.937253933,9.219544457,9.591663047,10.19803903,15.36164926,17.75831995,18.57062113,19.55570445,1.073664897,1.032131219,1.008125974,0.991928668,0.366815566,0.28690041,0.196266358,0.110209184,0.13362069,0.137678072,0.126315753,0.126983576
0.90969621,1.486907314,1.090458421,1.040659254,7.874007874,8.717797887,9.486832981,10.19803903,15.44791982,16.94582302,18.14821199,19.34292125,1.058196147,1.017784534,1.00501905,1.002786127,0.272820018,0.199804089,0.141111173,0.103380059,0.119212917,0.132314639,0.133825073,0.096763929
0.804615598,0.726596285,0.78748394,0.844701293,7.810249676,10.34408043,11.48912529,12.52996409,15.13897931,19.34958587,21.4238723,23.28608514,0.978623807,1.041439997,1.054914245,1.071228812,0,0.017932986,0.104986084,0.181044181,0.112995354,0.123240748,0.104009703,0.115947866
1.060753656,1.098401386,0.953766978,0.957881463,8.831760866,10.63014581,11.87434209,12.88409873,17.23784938,20.4130036,22.41981017,24.16285557,1.115261161,1.06760326,1.075158723,1.084241819,0.470153001,0.34868113,0.362020782,0.376488676,0.158842436,0.150529384,0.145224983,0.1476635
0.849779896,0.815152705,0.944295206,0.8022042,8.544003745,10.53565375,11.5758369,13.15294644,16.55293306,19.8559193,21.8063319,24.32061083,1.059535339,1.071052752,1.051208248,1.084448801,0.224895779,0.306083586,0.225332512,0.345295075,0.156460858,0.125923849,0.149228824,0.154343285
1.621037896,1.082726026,1.02525788,0.993737343,6.8556546,7.874007874,8.485281374,9.110433579,13.50077672,15.18956318,16.24179493,17.30761784,1.014362211,0.988533951,0.98868905,0.986282129,0,0,0,0,0.113069167,0.102825838,0.109047652,0.109995663
1.096302913,1.431306712,1.011519847,1.104233807,9.38083152,11,12.28820573,13.19090596,18.2501613,21.25720679,23.27450606,24.89229144,1.170540011,1.122883735,1.110472723,1.104786365,0.653323619,0.624598894,0.613915931,0.558667389,0.181243987,0.226016982,0.225163887,0.209502598
2.141358113,0.942409777,1.059593949,0.98371819,8.124038405,9.797958971,10.48808848,11.22497216,16.09680839,18.75906634,20.06494301,21.29644018,1.068508398,1.080855941,1.06934387,1.053265278,0.182619841,0.439294294,0.393904466,0.364236825,0.139124718,0.132817074,0.127621596,0.122525836
0.28137797,0.728169368,0.86990058,1.159963754,11.18033989,13.7113092,15.03329638,15.77973384,20.80239203,25.78786917,28.32805286,29.92188899,1.080176021,1.216819585,1.253877347,1.252775605,0.175329106,0.70772702,0.776281345,0.77124066,0.14572025,0.215773801,0.222642035,0.224665473
1.536218918,1.01208994,1.064163875,0.856510022,7.483314774,8.831760866,9.539392014,10.48808848,14.76226492,16.92317361,18.18826262,19.67122209,1.023790235,1.024398586,1.015223375,1.010783321,0.025903184,0.028709735,0.049565221,0.031826698,0.098290985,0.093167114,0.100814424,0.123014385
0.782324581,1.243262809,1.00966582,1.078044688,7.615773106,8.660254038,9.433981132,9.949874371,14.67115113,16.82122721,18.06272078,19.0048614,1.057649391,1.01425612,1.008236509,1.001040539,0.253211263,0.205310835,0.134075069,0.085416394,0.152210381,0.134396587,0.128118883,0.133415462
1.581868987,1.101364139,1.038836855,1.078635987,8.246211251,9.949874371,10.72380529,11.44552314,16.27745755,19.17782338,20.4924374,21.73065033,1.136848645,1.100272499,1.077139717,1.056624981,0.439284555,0.520548524,0.470925242,0.401459881,0.118405038,0.136011517,0.118670432,0.120200212
0.599692447,0.971399975,1.099920147,1.069647881,7.937253933,9.273618495,10.09950494,10.95445115,15.36376318,17.75031398,19.22758942,20.66199311,1.051575859,1.00252416,1.006702731,1.017645002,0.129411135,0.078040906,0.012362464,0,0.109522409,0.099417089,0.098022457,0.098171222
0.795065448,0.884695388,0.868803671,0.860876825,7.071067812,8.544003745,9.327379053,10.14889157,13.78852781,16.28317038,17.69092579,19.10076625,0.975094765,1.010006157,1.012367458,1.015886755,0,0,0,0.022535502,0.108466381,0.10780739,0.091631979,0.100437925
1.666377811,1.128965736,0.986305014,1.134368102,7.141428429,8.426149773,9.110433579,9.643650761,14.12384251,16.24361091,17.4345786,18.39958294,1.008176158,1.000282839,0.989818055,0.990964737,0.225479838,0.083773613,0.021950526,0,0.146537704,0.139415516,0.1354315,0.147136566
1.226258171,1.04917225,1.094890186,1.01058725,9.219544457,10.44030651,11.13552873,11.95826074,18.08352894,20.12035236,21.37353297,22.73458781,1.200274407,1.129375389,1.119446415,1.1065465,0.65960068,0.559981673,0.563936218,0.537387209,0.163987825,0.144133976,0.162317159,0.160570058
1.493498769,1.311162317,1.214814783,1.129387938,7.615773106,8.660254038,9.273618495,9.949874371,14.93462347,16.74659189,17.81127571,18.95142424,1.052681644,1.007983978,0.989561949,0.992407894,0.388773307,0.159681174,0.096600397,0.01626227,0.132199666,0.119904807,0.120225506,0.133872212
1.174609469,0.913735634,0.923459795,0.954661068,6.708203932,7.874007874,8.485281374,9.055385138,13.09095687,15.09749018,16.18961943,17.19885944,0.985795551,0.982311719,0.987055152,0.982469931,0,0,0,0,0.111498879,0.129158577,0.103840858,0.110229604
1.232474321,1.198626217,1.158275309,1.015605464,8,9.16515139,9.797958971,10.53565375,15.62470611,17.70272882,18.82336597,20.02437331,1.121084544,1.048578144,1.028606203,1.019482579,0.357136947,0.315693049,0.252358176,0.234610299,0.155379089,0.115813696,0.124423818,0.118866232
0.511845524,1.104497039,1.032332181,1.09324999,7.937253933,8.94427191,9.695359715,10.24695077,15.15215814,17.24536823,18.52908736,19.54662285,1.11940981,1.020603418,1.01350717,1.007034182,0.379877413,0.29057757,0.232099531,0.192055585,0.141259602,0.124605702,0.130395828,0.112075803
0.755408082,0.857699208,0.841091944,0.886401912,6.8556546,8.306623863,9.110433579,9.797958971,13.14573172,15.82588329,17.26052243,18.47772879,1.010510974,0.99879016,0.995994209,0.991565809,0,0,0,0,0.111203555,0.118659376,0.107593759,0.105416488
1.444196049,1.032584656,1.094681363,1.101683522,7.211102551,8.485281374,9.055385138,9.695359715,14.19452189,16.33867009,17.39894867,18.46338383,0.97673603,1.001630111,0.996132394,0.992112039,0.040791053,0.020205876,0,0,0.169754435,0.150178235,0.16550274,0.157015531
1.88840559,1.29936863,1.074231954,0.955965649,7.141428429,7.937253933,8.544003745,9.219544457,13.93195128,15.4009465,16.39265395,17.49355636,1.023514973,0.984027914,0.978648273,0.979600599,0.05518199,0,0,0,0.129940991,0.130334038,0.130359104,0.117543536
0.840960048,1.022396684,0.976052979,0.945256075,7.280109889,8.426149773,9.110433579,9.797958971,14.12618886,16.18780518,17.41213972,18.56706378,0.991743801,1.007665014,1.000221495,0.995501894,0,0.010301448,0.044649836,0.003880935,0.121260637,0.122944737,0.123127048,0.136540207
1.523989682,1.191467948,1.307809761,1.119652521,8.124038405,9.055385138,9.539392014,10.19803903,15.82516977,17.5623928,18.4667837,19.51975243,1.154697155,1.045467371,1.017281422,1.003627467,0.639734577,0.358285299,0.283730211,0.217265465,0.202481929,0.179851853,0.169211021,0.159638676
0.697769737,0.735450526,0.905333287,0.915307097,7.483314774,9.055385138,9.746794345,10.48808848,14.45730742,17.22559432,18.53820887,19.80885355,1.035273543,1.022429785,1.025565365,1.018785727,0.046307361,0.083540775,0.144269566,0.129011729,0.14721931,0.090131912,0.135017068,0.139088163
0.778068429,1.13672837,1.203520111,1.005159903,8.717797887,9.746794345,10.39230485,11.26942767,16.93041601,18.80708051,19.97119737,21.36785257,1.150074185,1.08209288,1.057534048,1.049472444,0.556428226,0.476716347,0.372206532,0.341857002,0.135660569,0.129909265,0.139496027,0.167387033
0.466919978,0.804895618,0.865435387,0.920129172,7.071067812,8.366600265,9.16515139,9.797958971,13.69169696,15.94540844,17.38526796,18.50938065,0.99920401,0.991043788,0.993141044,0.994544399,0.106779409,0.012825347,0.021996099,0,0.102062073,0.125845925,0.129245311,0.127000521
1.83062821,0.873557646,0.882733773,0.800162593,6.557438524,8.124038405,8.831760866,9.695359715,12.91129593,15.47086679,16.77761898,18.19576874,1.018831399,1.003927564,1.006191422,1.005286877,0,0,0,0,0.09653073,0.079153156,0.074195004,0.078378001
1.915635503,0.774750103,0.911107012,0.908798444,7.141428429,9.110433579,9.899494937,10.77032961,14.08203446,17.20958543,18.71224269,20.21297387,1.000185859,1.012699186,1.019530553,1.019764823,0,0,0,0,0.107005777,0.090635768,0.093650854,0.090703914
1.008006956,1.249420396,1.054523684,1.092480175,7.348469228,8.660254038,9.433981132,10.14889157,14.04736647,16.6600294,17.95695984,19.21269368,1.008282402,1.010285548,1.004239921,1.007254236,0.208227774,0,0,0,0.141260924,0.10905008,0.104848664,0.101055373
1.800989484,1.034521298,1.045981097,1.158455069,7.483314774,8.888194417,9.591663047,10.04987562,14.69243378,17.07490644,18.32554472,19.22931215,1.014772775,1.020849914,1.023862487,1.014009174,0.015376191,0,0.004155796,0.007674043,0.078044234,0.08444952,0.107992252,0.117168817
1.888940647,1.080899468,0.993779226,1.071515536,6.8556546,7.810249676,8.485281374,8.94427191,13.50129107,15.08596593,16.21886377,17.06080374,0.990329378,0.980974927,0.984444673,0.983693869,0.116096707,0,0,0,0.102062073,0.091651514,0.111245121,0.113736084
0.828044922,0.944374366,1.063924898,0.934860243,6.557438524,7.874007874,8.426149773,9.219544457,12.84361135,15.11895926,16.15681806,17.39019752,0.976720543,0.982979442,0.985346607,0.985010168,0,0,0,0,0.093993824,0.116433975,0.113741687,0.113132602
0.839972842,1.646921515,1.43227633,1.39773294,8.485281374,9.273618495,9.848857802,10.34408043,16.70572101,18.15640465,19.09157093,19.92754215,1.127007779,1.069779689,1.040228717,1.010804581,0.430673793,0.479864268,0.384058122,0.287653429,0.157044253,0.167214014,0.145568617,0.135945283
2.996851879,1.078797789,1.074284514,1.007806948,6.633249581,7.810249676,8.366600265,9.055385138,13.14393411,15.04336343,16.03511244,17.16671322,1.011036841,0.996503228,0.997175293,0.995313389,0,0,0,0,0.103095811,0.103914155,0.097358234,0.106598163
0.844586366,0.850743866,0.997234902,0.902045657,6.782329983,8.246211251,8.888194417,9.797958971,13.1438045,15.72082935,16.93220074,18.39376076,0.979898822,0.98834548,0.982680225,0.98309381,0.076642309,0,0,0,0.112320672,0.115804381,0.111662833,0.106885085
0.739574986,1.160734056,1.167434652,1.140358151,9.643650761,11.18033989,11.87434209,12.64911064,18.90037173,21.604084,22.85596077,24.16729525,1.221222867,1.208243405,1.174694758,1.158594547,0.628797056,0.759604742,0.699597704,0.676763338,0.185762987,0.175177396,0.148575884,0.15773149
0.656673087,0.985149885,1.075425372,1.12179499,7.416198487,8.602325267,9.219544457,9.797958971,14.52671595,16.57612942,17.68058205,18.69039935,1.045448141,1.005911771,0.993766649,0.990792658,0.279728508,0.212606061,0.142558946,0.088370851,0.167290499,0.163404518,0.142320592,0.135601693
3.653795925,1.26279536,1.18018993,1.097502968,7.483314774,8.660254038,9.110433579,9.695359715,14.77488317,16.6807179,17.54617005,18.53248967,1.076366506,1.010053878,0.992717558,0.984657414,0.541570954,0.229977579,0.084378481,0.037820232,0.147312458,0.141032572,0.122006339,0.15004653
1.71803087,1.13174208,0.88336061,1.047187541,6.403124237,7.348469228,8.124038405,8.602325267,12.50715668,14.16868329,15.42692987,16.33316643,0.990653779,0.984691955,0.98200645,0.985270092,0,0,0,0,0.120437784,0.095338517,0.104978165,0.083842925
1.342956492,0.924028652,1.090476995,1.162223302,7.416198487,9.539392014,10.04987562,10.63014581,14.55154831,18.27823647,19.32723144,20.35400992,1.041527184,1.062261199,1.042873453,1.021949159,0.33992492,0.430111858,0.363784465,0.294704165,0.161773913,0.167621225,0.191964472,0.178710201
0.501852774,1.084217783,0.943232699,0.880598071,7.681145748,8.774964387,9.539392014,10.29563014,14.66981123,16.96822288,18.24199245,19.49888372,0.987378936,1.026050967,1.021186686,1.015362346,0,0.088514494,0.0990894,0.094771303,0.096406773,0.105105156,0.107204328,0.106132738
2.412151881,0.674367745,0.805623459,0.699253987,8.888194417,15.77973384,18.30300522,21.56385865,17.33339473,28.32245367,33.07886453,38.5176508,1.020996704,1.232336131,1.34494143,1.448788366,0,0.353360244,0.730586861,0.890262845,0.10158303,0.159203746,0.131981724,0.128929727
1.725097419,0.988320307,1.094157252,1.082991891,7.810249676,9,9.539392014,10.09950494,15.38156281,17.33033343,18.3397215,19.31043728,1.068101555,1.030366806,1.013742654,1.004504314,0.3663933,0.229979018,0.180022745,0.131889772,0.145260818,0.127880024,0.177691434,0.15648506
0.853910774,1.160570546,1.006584149,1.083109052,7.745966692,9,9.797958971,10.24695077,15.07132556,17.37319223,18.65547718,19.57391547,1.059513312,1.021143409,1.015667609,1.007078075,0.306414504,0.277035381,0.226628163,0.163356776,0.1580054,0.142648011,0.129617541,0.129280734
